NUM;FECHA_CORTE;PERIODO;EMPRESA_OPERADORA;UBIGEO_CCPP;UBIGEO_DISTRITO;DEPARTAMENTO;PROVINCIA;DISTRITO;CENTRO_POBLADO;LATITUD;LONGITUD;2G;3G;4G;5G;VOZ;SMS;MMS;HASTA_1_MBPS;MÁS_DE_1_MBPS;CANT_EB_2G;CANT_EB_3G;CANT_EB_4G;CANT_EB_5G
13824;20230613;202303;Viettel Perú S.A.C.;1204140005;120414;JUNIN;JAUJA;LLOCLLAPAMPA;QUINCHES;-11.80636;-75.59533;0;1;1;0;1;1;1;0;1;0;0;0;0
13825;20230613;202303;Viettel Perú S.A.C.;1204140006;120414;JUNIN;JAUJA;LLOCLLAPAMPA;PITQUE;-11.81271;-75.63642;0;1;1;0;1;1;1;0;1;0;0;0;0
13826;20230613;202303;Viettel Perú S.A.C.;1204140007;120414;JUNIN;JAUJA;LLOCLLAPAMPA;TABORA;-11.81007;-75.58808;0;1;1;0;1;1;1;0;1;0;0;0;0
13827;20230613;202303;Viettel Perú S.A.C.;1204150001;120415;JUNIN;JAUJA;MARCO;MARCO;-11.74017265;-75.56121512;0;1;1;0;1;1;1;0;1;0;0;0;0
13828;20230613;202303;Viettel Perú S.A.C.;1204150002;120415;JUNIN;JAUJA;MARCO;TRAGADERO;-11.75456;-75.55349;0;1;1;0;1;1;1;0;1;0;0;0;0
13829;20230613;202303;Viettel Perú S.A.C.;1204160001;120416;JUNIN;JAUJA;MASMA;MASMA;-11.78564;-75.42641;0;1;1;0;1;1;1;0;1;0;0;0;0
13830;20230613;202303;Viettel Perú S.A.C.;1204160002;120416;JUNIN;JAUJA;MASMA;JOSE DE SAN MARTIN (CUARTEL 3RO);-11.7825;-75.42666;0;1;1;0;1;1;1;0;1;0;0;0;0
13831;20230613;202303;Viettel Perú S.A.C.;1204160003;120416;JUNIN;JAUJA;MASMA;TANTALPAMPA;-11.78402;-75.40902;0;1;1;0;1;1;1;0;1;0;0;0;0
13832;20230613;202303;Viettel Perú S.A.C.;1204160004;120416;JUNIN;JAUJA;MASMA;CUARTEL 4TO. ALFONSO UGARTE;-11.78283;-75.41038;0;1;1;0;1;1;1;0;1;0;0;0;0
13833;20230613;202303;Viettel Perú S.A.C.;1204160006;120416;JUNIN;JAUJA;MASMA;MARISCAL CACERES (CUARTEL 6TO);-11.78868;-75.43094;0;1;1;0;1;1;1;0;1;0;0;0;0
13834;20230613;202303;Viettel Perú S.A.C.;1204160007;120416;JUNIN;JAUJA;MASMA;SIMON BOLIVAR (CUARTEL 5TO);-11.78799;-75.41731;0;1;1;0;1;1;1;0;1;0;0;0;0
13835;20230613;202303;Viettel Perú S.A.C.;1204170001;120417;JUNIN;JAUJA;MASMA CHICCHE;MASMA CHICCHE;-11.78594;-75.38177;0;1;0;0;1;1;1;0;1;0;1;0;0
13836;20230613;202303;Viettel Perú S.A.C.;1204170004;120417;JUNIN;JAUJA;MASMA CHICCHE;PROGRESO;-11.78038;-75.36673;0;1;0;0;1;1;1;0;1;0;1;0;0
13837;20230613;202303;Viettel Perú S.A.C.;1204170006;120417;JUNIN;JAUJA;MASMA CHICCHE;LAMBLAS PATA;-11.7922;-75.38562;0;1;0;0;1;1;1;0;1;0;0;0;0
13838;20230613;202303;Viettel Perú S.A.C.;1204180001;120418;JUNIN;JAUJA;MOLINOS;MOLINOS;-11.73754;-75.44577;0;1;0;0;1;1;1;0;1;0;0;0;0
13839;20230613;202303;Viettel Perú S.A.C.;1204180013;120418;JUNIN;JAUJA;MOLINOS;PAUCAR;-11.73867;-75.45229;0;1;0;0;1;1;1;0;1;0;0;0;0
13840;20230613;202303;Viettel Perú S.A.C.;1204200001;120420;JUNIN;JAUJA;MUQUI;MUQUI;-11.83320194;-75.4345034;0;1;0;0;1;1;1;0;1;0;1;0;0
13841;20230613;202303;Viettel Perú S.A.C.;1204200002;120420;JUNIN;JAUJA;MUQUI;CASHAUCRO (CARHUAMACAN);-11.82145;-75.43169;0;1;1;0;1;1;1;0;1;0;0;0;0
13842;20230613;202303;Viettel Perú S.A.C.;1204200003;120420;JUNIN;JAUJA;MUQUI;PUENTE PIEDRA (BARRIO ABAJO);-11.83638416;-75.43298059;0;1;1;0;1;1;1;0;1;0;0;0;0
13843;20230613;202303;Viettel Perú S.A.C.;1204200007;120420;JUNIN;JAUJA;MUQUI;HUACHUACANCHA;-11.83043;-75.42307;0;1;1;0;1;1;1;0;1;0;0;0;0
13844;20230613;202303;Viettel Perú S.A.C.;1204210001;120421;JUNIN;JAUJA;MUQUIYAUYO;MUQUIYAUYO;-11.8137303;-75.45389713;0;1;1;0;1;1;1;0;1;0;1;1;0
13845;20230613;202303;Viettel Perú S.A.C.;1204220001;120422;JUNIN;JAUJA;PACA;PACA;-11.70896;-75.51835;0;1;0;0;1;1;1;0;1;0;1;0;0
13846;20230613;202303;Viettel Perú S.A.C.;1204220006;120422;JUNIN;JAUJA;PACA;JUNCHIS SAHUANIYOCC;-11.69855;-75.52146;0;1;1;0;1;1;1;0;1;0;0;0;0
13847;20230613;202303;Viettel Perú S.A.C.;1204220007;120422;JUNIN;JAUJA;PACA;JAYA;-11.70912;-75.50995;0;1;1;0;1;1;1;0;1;0;0;0;0
13848;20230613;202303;Viettel Perú S.A.C.;1204220008;120422;JUNIN;JAUJA;PACA;JALPALINJA;-11.73024;-75.51639;0;1;0;0;1;1;1;0;1;0;0;0;0
13849;20230613;202303;Viettel Perú S.A.C.;1204230001;060413;JUNIN;JAUJA;PACCHA;PACCHA;-11.85447;-75.50723;0;1;0;0;1;1;1;0;1;0;1;0;0
13850;20230613;202303;Viettel Perú S.A.C.;1204230002;060413;JUNIN;JAUJA;PACCHA;MIRAFLORES;-11.82509;-75.50125;0;1;0;0;1;1;1;0;1;0;1;0;0
13851;20230613;202303;Viettel Perú S.A.C.;1204230003;060413;JUNIN;JAUJA;PACCHA;CANCHAS;-11.83394;-75.50157;0;1;1;0;1;1;1;0;1;0;0;0;0
13852;20230613;202303;Viettel Perú S.A.C.;1204230004;060413;JUNIN;JAUJA;PACCHA;CASABLANCA;-11.83805;-75.50645;0;1;1;0;1;1;1;0;1;0;0;0;0
13853;20230613;202303;Viettel Perú S.A.C.;1204230006;060413;JUNIN;JAUJA;PACCHA;MASAJ CANCHA;-11.85161;-75.49272;0;1;0;0;1;1;1;0;1;0;0;0;0
13854;20230613;202303;Viettel Perú S.A.C.;1204230007;060413;JUNIN;JAUJA;PACCHA;PACCHA CHICO;-11.85291;-75.49932;0;1;0;0;1;1;1;0;1;0;0;0;0
13855;20230613;202303;Viettel Perú S.A.C.;1204240001;120424;JUNIN;JAUJA;PANCAN;PANCAN;-11.74877;-75.48636;0;1;1;0;1;1;1;0;1;0;0;0;0
13856;20230613;202303;Viettel Perú S.A.C.;1204240002;120424;JUNIN;JAUJA;PANCAN;CHUCLU;-11.745;-75.50708;0;1;1;0;1;1;1;0;1;0;0;0;0
13857;20230613;202303;Viettel Perú S.A.C.;1204240003;120424;JUNIN;JAUJA;PANCAN;HUASQUICHA;-11.75523;-75.48517;0;1;0;0;1;1;1;0;1;0;0;0;0
13858;20230613;202303;Viettel Perú S.A.C.;1204240005;120424;JUNIN;JAUJA;PANCAN;LA RIBERA;-11.76461;-75.48522;0;1;1;0;1;1;1;0;1;0;0;0;0
13859;20230613;202303;Viettel Perú S.A.C.;1204250001;120425;JUNIN;JAUJA;PARCO;PARCO;-11.80102;-75.5429;0;1;0;0;1;1;1;0;1;0;0;0;0
13860;20230613;202303;Viettel Perú S.A.C.;1204250003;120425;JUNIN;JAUJA;PARCO;IPLE;-11.80898;-75.53867;0;1;0;0;1;1;1;0;1;0;0;0;0
13861;20230613;202303;Viettel Perú S.A.C.;1204250006;120425;JUNIN;JAUJA;PARCO;ULLUSCA;-11.8188;-75.51009;0;1;0;0;1;1;1;0;1;0;0;0;0
13862;20230613;202303;Viettel Perú S.A.C.;1204250007;120425;JUNIN;JAUJA;PARCO;HUAYLAS;-11.82402;-75.50973;0;1;0;0;1;1;1;0;1;0;0;0;0
13863;20230613;202303;Viettel Perú S.A.C.;1204260002;120426;JUNIN;JAUJA;POMACANCHA;UNION PACCHA;-11.65808;-75.60833;0;1;0;0;1;1;1;0;1;0;0;0;0
13864;20230613;202303;Viettel Perú S.A.C.;1204280001;120428;JUNIN;JAUJA;SAN LORENZO;SAN LORENZO;-11.84670594;-75.3820385;0;1;1;0;1;1;1;0;1;0;0;0;0
13865;20230613;202303;Viettel Perú S.A.C.;1204280003;120428;JUNIN;JAUJA;SAN LORENZO;CHARQUIHUASI;-11.82436;-75.36647;0;0;1;0;0;0;0;0;1;0;0;0;0
13866;20230613;202303;Viettel Perú S.A.C.;1204280004;120428;JUNIN;JAUJA;SAN LORENZO;UNSUNYA;-11.82429;-75.36835;0;0;1;0;0;0;0;0;1;0;0;0;0
13867;20230613;202303;Viettel Perú S.A.C.;1204280005;120428;JUNIN;JAUJA;SAN LORENZO;MERCADO;-11.82964;-75.36558;0;1;0;0;1;1;1;0;1;0;0;0;0
13868;20230613;202303;Viettel Perú S.A.C.;1204280006;120428;JUNIN;JAUJA;SAN LORENZO;ACO;-11.84307244;-75.39769075;0;1;1;0;1;1;1;0;1;0;1;1;0
13869;20230613;202303;Viettel Perú S.A.C.;1204280007;120428;JUNIN;JAUJA;SAN LORENZO;CASACANCHA;-11.84521997;-75.40139392;0;1;1;0;1;1;1;0;1;0;0;0;0
13870;20230613;202303;Viettel Perú S.A.C.;1204280008;120428;JUNIN;JAUJA;SAN LORENZO;CENTRO EXPERIMENTAL IVITA;-11.85292;-75.40157;0;1;1;0;1;1;1;0;1;0;0;0;0
13871;20230613;202303;Viettel Perú S.A.C.;1204280009;120428;JUNIN;JAUJA;SAN LORENZO;LAREDO;-11.85622;-75.37904;0;1;1;0;1;1;1;0;1;0;0;0;0
13872;20230613;202303;Viettel Perú S.A.C.;1204280010;120428;JUNIN;JAUJA;SAN LORENZO;MANYARI;-11.86194;-75.37883;0;1;1;0;1;1;1;0;1;0;0;0;0
13873;20230613;202303;Viettel Perú S.A.C.;1204280011;120428;JUNIN;JAUJA;SAN LORENZO;MAGRO;-11.86431928;-75.38363958;0;1;1;0;1;1;1;0;1;0;0;0;0
13874;20230613;202303;Viettel Perú S.A.C.;1204280012;120428;JUNIN;JAUJA;SAN LORENZO;SAN JUAN;-11.86036;-75.39728;0;1;1;0;1;1;1;0;1;0;0;0;0
13875;20230613;202303;Viettel Perú S.A.C.;1204290001;120429;JUNIN;JAUJA;SAN PEDRO DE CHUNAN;SAN PEDRO DE CHUNAN;-11.72609;-75.48621;0;1;1;0;1;1;1;0;1;0;1;1;0
13876;20230613;202303;Viettel Perú S.A.C.;1204290002;120429;JUNIN;JAUJA;SAN PEDRO DE CHUNAN;SACSA;-11.71675;-75.48156;0;1;1;0;1;1;1;0;1;0;0;0;0
13877;20230613;202303;Viettel Perú S.A.C.;1204290003;120429;JUNIN;JAUJA;SAN PEDRO DE CHUNAN;PICHUS (SAN PABLO DE PICHUS);-11.73376;-75.48303;0;1;1;0;1;1;1;0;1;0;0;0;0
13878;20230613;202303;Viettel Perú S.A.C.;1204300001;120430;JUNIN;JAUJA;SAUSA;SAUSA;-11.79364242;-75.48425732;0;1;1;0;1;1;1;0;1;0;0;0;0
13879;20230613;202303;Viettel Perú S.A.C.;1204300003;120430;JUNIN;JAUJA;SAUSA;PROGRESO;-11.78829;-75.48966;0;1;1;0;1;1;1;0;1;0;0;0;0
13880;20230613;202303;Viettel Perú S.A.C.;1204300004;120430;JUNIN;JAUJA;SAUSA;CUZCO;-11.7897;-75.47924;0;1;1;0;1;1;1;0;1;0;0;0;0
13881;20230613;202303;Viettel Perú S.A.C.;1204300005;120430;JUNIN;JAUJA;SAUSA;SUSHUNYA;-11.79484;-75.49344;0;1;1;0;1;1;1;0;1;0;0;0;0
13882;20230613;202303;Viettel Perú S.A.C.;1204300006;120430;JUNIN;JAUJA;SAUSA;CINCO ESQUINAS;-11.796;-75.48424;0;1;1;0;1;1;1;0;1;0;1;1;0
13883;20230613;202303;Viettel Perú S.A.C.;1204310001;120431;JUNIN;JAUJA;SINCOS;SINCOS;-11.89160936;-75.38731614;0;1;1;0;1;1;1;0;1;0;0;0;0
13884;20230613;202303;Viettel Perú S.A.C.;1204310002;120431;JUNIN;JAUJA;SINCOS;2 DE MAYO DE SINCOS;-11.87519;-75.40351;0;1;1;0;1;1;1;0;1;0;0;0;0
13885;20230613;202303;Viettel Perú S.A.C.;1204310003;120431;JUNIN;JAUJA;SINCOS;HUAYCHA (HUYCHAC);-11.88064;-75.39997;0;1;1;0;1;1;1;0;1;0;1;1;0
13886;20230613;202303;Viettel Perú S.A.C.;1204310004;120431;JUNIN;JAUJA;SINCOS;VISTA ALEGRE;-11.89535;-75.39164;0;1;1;0;1;1;1;0;1;0;0;0;0
13887;20230613;202303;Viettel Perú S.A.C.;1204310013;120431;JUNIN;JAUJA;SINCOS;ARAMACHAY;-11.9165;-75.41388;0;1;0;0;1;1;1;0;1;0;0;0;0
13888;20230613;202303;Viettel Perú S.A.C.;1204320001;120432;JUNIN;JAUJA;TUNAN MARCA;CONCHO;-11.72970856;-75.57036797;0;1;1;0;1;1;1;0;1;0;1;1;0
13889;20230613;202303;Viettel Perú S.A.C.;1204320006;120432;JUNIN;JAUJA;TUNAN MARCA;SHINTI;-11.73107;-75.57747;0;0;1;0;0;0;0;0;1;0;0;0;0
13890;20230613;202303;Viettel Perú S.A.C.;1204330001;090117;JUNIN;JAUJA;YAULI;YAULI;-11.71331;-75.47456;0;1;0;0;1;1;1;0;1;0;0;0;0
13891;20230613;202303;Viettel Perú S.A.C.;1204330047;090117;JUNIN;JAUJA;YAULI;UCHUNJUY;-11.707033;-75.45848;0;1;0;0;1;1;1;0;1;0;0;0;0
13892;20230613;202303;Viettel Perú S.A.C.;1204330049;090117;JUNIN;JAUJA;YAULI;HUALA;-11.7304;-75.47302;0;1;1;0;1;1;1;0;1;0;0;0;0
13893;20230613;202303;Viettel Perú S.A.C.;1204340001;120434;JUNIN;JAUJA;YAUYOS;YAUYOS;-11.78116286;-75.4991264;0;1;1;0;1;1;1;0;1;0;2;2;0
13894;20230613;202303;Viettel Perú S.A.C.;1204340003;120434;JUNIN;JAUJA;YAUYOS;BELLAVISTA;-11.79745;-75.51052;0;1;1;0;1;1;1;0;1;0;0;0;0
13895;20230613;202303;Viettel Perú S.A.C.;1204340005;120434;JUNIN;JAUJA;YAUYOS;CRUZ DE ESPINAS;-11.80398;-75.50661;0;1;1;0;1;1;1;0;1;0;0;0;0
13896;20230613;202303;Viettel Perú S.A.C.;1204340006;120434;JUNIN;JAUJA;YAUYOS;CARHUAC;-11.8203;-75.50094;0;1;0;0;1;1;1;0;1;0;0;0;0
13897;20230613;202303;Viettel Perú S.A.C.;1205010001;120501;JUNIN;JUNIN;JUNIN;JUNIN;-11.16102713;-75.9929543;0;1;1;0;1;1;1;0;1;0;2;2;0
13898;20230613;202303;Viettel Perú S.A.C.;1205010007;120501;JUNIN;JUNIN;JUNIN;CANTANAM;-10.98843167;-76.03142833;0;1;0;0;1;1;1;0;1;0;0;0;0
13899;20230613;202303;Viettel Perú S.A.C.;1205010010;120501;JUNIN;JUNIN;JUNIN;HUAYRECUCHO;-10.99362;-76.02028833;0;1;0;0;1;1;1;0;1;0;0;0;0
13900;20230613;202303;Viettel Perú S.A.C.;1205010016;120501;JUNIN;JUNIN;JUNIN;HUAYRE;-11.001964;-76.0185836;0;1;0;0;1;1;1;0;1;0;0;0;0
13901;20230613;202303;Viettel Perú S.A.C.;1205010019;120501;JUNIN;JUNIN;JUNIN;CHUPA;-11.00578;-76.01488;0;1;0;0;1;1;1;0;1;0;0;0;0
13902;20230613;202303;Viettel Perú S.A.C.;1205010065;120501;JUNIN;JUNIN;JUNIN;SHUYTOCOTO;-11.0984;-75.96168;0;1;0;0;1;1;1;0;1;0;0;0;0
13903;20230613;202303;Viettel Perú S.A.C.;1205010072;120501;JUNIN;JUNIN;JUNIN;PARPACOCHA;-11.12796;-75.98785;0;1;0;0;1;1;1;0;1;0;0;0;0
13904;20230613;202303;Viettel Perú S.A.C.;1205010081;120501;JUNIN;JUNIN;JUNIN;HUACOCANCHA;-11.14305;-75.99379;0;1;1;0;1;1;1;0;1;0;0;0;0
13905;20230613;202303;Viettel Perú S.A.C.;1205010086;120501;JUNIN;JUNIN;JUNIN;AGUASURCO;-11.18222;-76.02239;0;1;0;0;1;1;1;0;1;0;0;0;0
13906;20230613;202303;Viettel Perú S.A.C.;1205010094;120501;JUNIN;JUNIN;JUNIN;CASACANCHA;-11.17372;-75.98719;0;1;1;0;1;1;1;0;1;0;0;0;0
13907;20230613;202303;Viettel Perú S.A.C.;1205010106;120501;JUNIN;JUNIN;JUNIN;CANCHAHUAIN;-11.19500833;-76.03039167;0;1;0;0;1;1;1;0;1;0;0;0;0
13908;20230613;202303;Viettel Perú S.A.C.;1205010108;120501;JUNIN;JUNIN;JUNIN;CALANCA;-11.16949;-76.02801;0;1;0;0;1;1;1;0;1;0;0;0;0
13909;20230613;202303;Viettel Perú S.A.C.;1205010111;120501;JUNIN;JUNIN;JUNIN;NICHARAYOC (PICHAREOC);-11.20394;-76.04057;0;1;0;0;1;1;1;0;1;0;0;0;0
13910;20230613;202303;Viettel Perú S.A.C.;1205010135;120501;JUNIN;JUNIN;JUNIN;CHACACHIMPA;-11.16493;-76.01686;0;1;0;0;1;1;1;0;1;0;0;0;0
13911;20230613;202303;Viettel Perú S.A.C.;1205010152;120501;JUNIN;JUNIN;JUNIN;HUACHUCANCHA;-11.14008;-75.99113;0;1;1;0;1;1;1;0;1;0;0;0;0
13912;20230613;202303;Viettel Perú S.A.C.;1205010161;120501;JUNIN;JUNIN;JUNIN;CARACANCHA;-11.139325;-75.98578333;0;1;0;0;1;1;1;0;1;0;0;0;0
13913;20230613;202303;Viettel Perú S.A.C.;1205010175;120501;JUNIN;JUNIN;JUNIN;PAMPA VICTORIA;-11.146613;-75.97366;0;1;1;0;1;1;1;0;1;0;0;0;0
13914;20230613;202303;Viettel Perú S.A.C.;1205010180;120501;JUNIN;JUNIN;JUNIN;LLACSAGALLAN;-11.17881;-75.97967667;0;1;0;0;1;1;1;0;1;0;0;0;0
13915;20230613;202303;Viettel Perú S.A.C.;1205010181;120501;JUNIN;JUNIN;JUNIN;UCHUCANCHA;-11.153806;-75.9831;0;1;1;0;1;1;1;0;1;0;0;0;0
13916;20230613;202303;Viettel Perú S.A.C.;1205010184;120501;JUNIN;JUNIN;JUNIN;CONTADERA;-11.21381635;-75.92186524;0;1;0;0;1;1;1;0;1;0;0;0;0
13917;20230613;202303;Viettel Perú S.A.C.;1205020001;120502;JUNIN;JUNIN;CARHUAMAYO;CARHUAMAYO;-10.92246677;-76.05796394;0;1;1;0;1;1;1;0;1;0;1;0;0
13918;20230613;202303;Viettel Perú S.A.C.;1205020012;120502;JUNIN;JUNIN;CARHUAMAYO;TAMBO SAN IGNACIO;-10.89825;-76.07576;0;1;1;0;1;1;1;0;1;0;0;0;0
13919;20230613;202303;Viettel Perú S.A.C.;1205020014;120502;JUNIN;JUNIN;CARHUAMAYO;MANCAN;-10.90925;-75.96473;0;1;0;0;1;1;1;0;1;0;0;0;0
13920;20230613;202303;Viettel Perú S.A.C.;1205020015;120502;JUNIN;JUNIN;CARHUAMAYO;QUILCACANCHA (JORGE CHAVEZ);-10.91129;-76.06812;0;1;1;0;1;1;1;0;1;0;0;0;0
13921;20230613;202303;Viettel Perú S.A.C.;1205020017;120502;JUNIN;JUNIN;CARHUAMAYO;AGOBADO;-10.916113;-76.084787;0;1;0;0;1;1;1;0;1;0;0;0;0
13922;20230613;202303;Viettel Perú S.A.C.;1205020020;120502;JUNIN;JUNIN;CARHUAMAYO;AGSHAHUASCAH;-10.91878507;-76.09169959;0;1;0;0;1;1;1;0;1;0;0;0;0
13923;20230613;202303;Viettel Perú S.A.C.;1205020023;120502;JUNIN;JUNIN;CARHUAMAYO;YURAGAYA;-10.92537511;-76.09851516;0;1;1;0;1;1;1;0;1;0;0;0;0
13924;20230613;202303;Viettel Perú S.A.C.;1205020025;120502;JUNIN;JUNIN;CARHUAMAYO;MIRAFLORES;-10.932774;-76.05819;0;1;1;0;1;1;1;0;1;0;1;1;0
13925;20230613;202303;Viettel Perú S.A.C.;1205020027;120502;JUNIN;JUNIN;CARHUAMAYO;MIRACOTO;-10.9100815;-76.092071;0;1;0;0;1;1;1;0;1;0;0;0;0
13926;20230613;202303;Viettel Perú S.A.C.;1205020028;120502;JUNIN;JUNIN;CARHUAMAYO;ZAPATERO;-10.93318;-76.095053;0;1;0;0;1;1;1;0;1;0;0;0;0
13927;20230613;202303;Viettel Perú S.A.C.;1205020030;120502;JUNIN;JUNIN;CARHUAMAYO;MITUHUAY;-10.940382;-76.097013;0;1;0;0;1;1;1;0;1;0;0;0;0
13928;20230613;202303;Viettel Perú S.A.C.;1205020031;120502;JUNIN;JUNIN;CARHUAMAYO;CODOC;-10.94587;-76.04543;0;1;1;0;1;1;1;0;1;0;0;0;0
13929;20230613;202303;Viettel Perú S.A.C.;1205020033;120502;JUNIN;JUNIN;CARHUAMAYO;SANTA CLARA DE CHUYROC;-10.9561;-76.04011;0;1;1;0;1;1;1;0;1;0;0;0;0
13930;20230613;202303;Viettel Perú S.A.C.;1205020034;120502;JUNIN;JUNIN;CARHUAMAYO;MATACANCHA;-10.96934;-76.03577;0;0;1;0;0;0;0;0;1;0;0;0;0
13931;20230613;202303;Viettel Perú S.A.C.;1205020035;120502;JUNIN;JUNIN;CARHUAMAYO;TICLACANCHA;-10.917268;-76.073648;0;1;0;0;1;1;1;0;1;0;0;0;0
13932;20230613;202303;Viettel Perú S.A.C.;1205020036;120502;JUNIN;JUNIN;CARHUAMAYO;TAMBO CANCHA;-10.9752;-76.03921;0;0;1;0;0;0;0;0;1;0;0;0;0
13933;20230613;202303;Viettel Perú S.A.C.;1205020045;120502;JUNIN;JUNIN;CARHUAMAYO;ACEROCANCHA;-10.9094;-76.03348;0;1;0;0;1;1;1;0;1;0;0;0;0
13934;20230613;202303;Viettel Perú S.A.C.;1205020047;120502;JUNIN;JUNIN;CARHUAMAYO;MATACUNCUSH;-10.920023;-76.089368;0;1;0;0;1;1;1;0;1;0;0;0;0
13935;20230613;202303;Viettel Perú S.A.C.;1205020048;120502;JUNIN;JUNIN;CARHUAMAYO;POMACOTO;-10.933163;-76.098298;0;1;0;0;1;1;1;0;1;0;0;0;0
13936;20230613;202303;Viettel Perú S.A.C.;1205020051;120502;JUNIN;JUNIN;CARHUAMAYO;PAUGAR;-10.930837;-76.087175;0;1;0;0;1;1;1;0;1;0;0;0;0
13937;20230613;202303;Viettel Perú S.A.C.;1205020057;120502;JUNIN;JUNIN;CARHUAMAYO;JARAPILLUCO;-10.929923;-76.096513;0;1;0;0;1;1;1;0;1;0;0;0;0
13938;20230613;202303;Viettel Perú S.A.C.;1205030010;120503;JUNIN;JUNIN;ONDORES;BALSACUCHO;-10.94589366;-76.2767336;0;0;1;0;0;0;0;0;1;0;0;0;0
13939;20230613;202303;Viettel Perú S.A.C.;1205030012;120503;JUNIN;JUNIN;ONDORES;YALHUAY;-10.95411268;-76.26692564;0;0;1;0;0;0;0;0;1;0;0;0;0
13940;20230613;202303;Viettel Perú S.A.C.;1205030014;120503;JUNIN;JUNIN;ONDORES;TUNAHUAY;-10.95782;-76.2623;0;0;1;0;0;0;0;0;1;0;0;0;0
13941;20230613;202303;Viettel Perú S.A.C.;1205030015;120503;JUNIN;JUNIN;ONDORES;HESMOPAHUAIN (ISMOPAHUYAN);-10.9617;-76.25889;0;0;1;0;0;0;0;0;1;0;0;0;0
13942;20230613;202303;Viettel Perú S.A.C.;1205030017;120503;JUNIN;JUNIN;ONDORES;CHACPAY;-10.9646;-76.25785;0;0;1;0;0;0;0;0;1;0;0;0;0
13943;20230613;202303;Viettel Perú S.A.C.;1205030018;120503;JUNIN;JUNIN;ONDORES;GASHAHUAY;-10.97452;-76.25774;0;0;1;0;0;0;0;0;1;0;0;0;0
13944;20230613;202303;Viettel Perú S.A.C.;1205030019;120503;JUNIN;JUNIN;ONDORES;HUAMPALLAR;-10.97923;-76.25764;0;0;1;0;0;0;0;0;1;0;0;0;0
13945;20230613;202303;Viettel Perú S.A.C.;1205030025;120503;JUNIN;JUNIN;ONDORES;QUINRAYCHAGA;-10.98417;-76.2547;0;0;1;0;0;0;0;0;1;0;0;0;0
13946;20230613;202303;Viettel Perú S.A.C.;1205030207;120503;JUNIN;JUNIN;ONDORES;PAMPACHACPA;-10.96270739;-76.26341344;0;0;1;0;0;0;0;0;1;0;0;0;0
13947;20230613;202303;Viettel Perú S.A.C.;1205040001;120504;JUNIN;JUNIN;ULCUMAYO;ULCUMAYO;-10.96737292;-75.87781118;0;1;0;0;1;1;1;0;1;0;1;0;0
13948;20230613;202303;Viettel Perú S.A.C.;1205040026;120504;JUNIN;JUNIN;ULCUMAYO;SAN PEDRO DE SHACPAN;-10.93398;-75.93163;0;1;0;0;1;1;1;0;1;0;0;0;0
13949;20230613;202303;Viettel Perú S.A.C.;1205040032;120504;JUNIN;JUNIN;ULCUMAYO;QUILCATACTA;-10.94431;-75.9172;0;1;0;0;1;1;1;0;1;0;0;0;0
13950;20230613;202303;Viettel Perú S.A.C.;1205040038;120504;JUNIN;JUNIN;ULCUMAYO;SAN ANTONIO DE CHUCUHUAIN;-10.9517;-75.91708;0;1;0;0;1;1;1;0;1;0;0;0;0
13951;20230613;202303;Viettel Perú S.A.C.;1205040040;120504;JUNIN;JUNIN;ULCUMAYO;SAN JOSE;-10.95613;-75.9067;0;1;0;0;1;1;1;0;1;0;0;0;0
13952;20230613;202303;Viettel Perú S.A.C.;1205040041;120504;JUNIN;JUNIN;ULCUMAYO;CAÑAP;-10.95939;-75.88547;0;1;0;0;1;1;1;0;1;0;0;0;0
13953;20230613;202303;Viettel Perú S.A.C.;1205040045;120504;JUNIN;JUNIN;ULCUMAYO;SANTA CRUZ DE SHATUN;-10.96239;-75.80851;0;1;0;0;1;1;1;0;1;0;0;0;0
13954;20230613;202303;Viettel Perú S.A.C.;1205040048;120504;JUNIN;JUNIN;ULCUMAYO;LA FLORIDA DE UCURAN;-10.96581;-75.82879;0;1;0;0;1;1;1;0;1;0;0;0;0
13955;20230613;202303;Viettel Perú S.A.C.;1205040049;120504;JUNIN;JUNIN;ULCUMAYO;CUSICOCHA;-10.96633333;-75.84823333;0;1;0;0;1;1;1;0;1;0;0;0;0
13956;20230613;202303;Viettel Perú S.A.C.;1205040050;120504;JUNIN;JUNIN;ULCUMAYO;CHOGOTO;-10.95859;-75.90744;0;1;0;0;1;1;1;0;1;0;0;0;0
13957;20230613;202303;Viettel Perú S.A.C.;1205040051;120504;JUNIN;JUNIN;ULCUMAYO;LA LIBERTAD;-10.97171;-75.86803;0;1;0;0;1;1;1;0;1;0;0;0;0
13958;20230613;202303;Viettel Perú S.A.C.;1205040052;120504;JUNIN;JUNIN;ULCUMAYO;MINON;-10.97097;-75.81059;0;1;0;0;1;1;1;0;1;0;0;0;0
13959;20230613;202303;Viettel Perú S.A.C.;1205040058;120504;JUNIN;JUNIN;ULCUMAYO;VILLAC;-10.96833;-75.89016;0;1;0;0;1;1;1;0;1;0;0;0;0
13960;20230613;202303;Viettel Perú S.A.C.;1205040059;120504;JUNIN;JUNIN;ULCUMAYO;YAPAC MARCA;-10.97933;-75.86891;0;1;0;0;1;1;1;0;1;0;0;0;0
13961;20230613;202303;Viettel Perú S.A.C.;1205040062;120504;JUNIN;JUNIN;ULCUMAYO;ROSARIO DE APAN;-10.97176;-75.89401;0;1;0;0;1;1;1;0;1;0;0;0;0
